Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-August-2018,0.35,0.36,0.34,0.35,0.343569433049295269,571637,156,196397.00,389545,68.15,0.02,0.00
2-August-2018,0.37,0.37,0.35,0.36,0.356101647276675245,181451,122,64615.00,130775,72.07,0.02,-0.01
1-August-2018,0.38,0.38,0.35,0.37,0.365901205714233950,551955,229,201961.00,509595,92.33,0.03,-0.01
31-July-2018,0.35,0.37,0.34,0.36,0.355669709741995711,786266,276,279651.00,680911,86.60,0.03,0.01
30-July-2018,0.35,0.35,0.33,0.34,0.341204677959085107,405818,185,138467.00,337234,83.10,0.02,-0.01
27-July-2018,0.34,0.36,0.33,0.34,0.342929541480372344,477515,171,163754.00,402926,84.38,0.03,0.00
26-July-2018,0.34,0.35,0.34,0.35,0.344116525920713112,136416,222,46943.00,89938,65.93,0.01,0.01
25-July-2018,0.35,0.35,0.33,0.35,0.345540921745650316,162713,206,56224.00,109132,67.07,0.02,0.00
24-July-2018,0.33,0.35,0.32,0.33,0.333089401843779032,349825,285,116523.00,274065,78.34,0.03,0.00
23-July-2018,0.35,0.35,0.32,0.34,0.334402921638384283,794075,157,265541.00,603483,76.00,0.03,-0.01
20-July-2018,0.35,0.36,0.33,0.34,0.342869082539098139,744217,197,255169.00,565515,75.99,0.03,-0.01
19-July-2018,0.35,0.35,0.33,0.34,0.343248880898817534,305379,135,104821.00,258224,84.56,0.02,-0.01
18-July-2018,0.37,0.37,0.33,0.35,0.342403408540718504,1043027,158,357136.00,848729,81.37,0.04,-0.02
17-July-2018,0.36,0.37,0.35,0.36,0.361793045146998478,324119,101,117264.00,280327,86.49,0.02,0.00
16-July-2018,0.38,0.38,0.35,0.37,0.359288997286021519,301771,114,108423.00,235919,78.18,0.03,-0.01
13-July-2018,0.38,0.38,0.36,0.37,0.373071550845944611,190438,163,71047.00,132911,69.79,0.02,-0.01
12-July-2018,0.36,0.38,0.36,0.37,0.363327376279792226,239492,165,87014.00,169462,70.76,0.02,0.01
11-July-2018,0.38,0.38,0.36,0.37,0.367971651671796680,691681,139,254519.00,550125,79.53,0.02,-0.01
10-July-2018,0.38,0.39,0.36,0.38,0.379662172663962577,398902,104,151448.00,314001,78.72,0.03,0.00
9-July-2018,0.37,0.38,0.36,0.37,0.369620552425233460,126895,114,46903.00,118134,93.10,0.02,0.00
6-July-2018,0.37,0.38,0.36,0.36,0.367227866976453861,115348,98,42359.00,107088,92.84,0.02,-0.01
5-July-2018,0.37,0.38,0.36,0.37,0.366813453126847145,270688,170,99292.00,263698,97.42,0.02,0.00
4-July-2018,0.38,0.38,0.36,0.37,0.370173165591499697,295613,147,109428.00,257510,87.11,0.02,-0.01
3-July-2018,0.36,0.38,0.36,0.36,0.364175759717845943,398931,155,145281.00,362617,90.90,0.02,0.00
2-July-2018,0.37,0.38,0.35,0.36,0.356634566943071497,1175088,197,419077.00,878062,74.72,0.03,-0.01
29-June-2018,0.40,0.40,0.36,0.38,0.374757569362796820,398052,238,149173.00,301189,75.67,0.04,-0.02
28-June-2018,0.38,0.40,0.37,0.38,0.381334273206488976,519219,279,197996.00,388322,74.79,0.03,0.00
27-June-2018,0.39,0.40,0.38,0.38,0.386181080970248713,780336,170,301351.00,634892,81.36,0.02,-0.01
26-June-2018,0.38,0.40,0.38,0.40,0.391614021666707795,324184,138,126955.00,207572,64.03,0.02,0.02
25-June-2018,0.38,0.40,0.38,0.40,0.395102839473483437,222823,38,88038.00,183172,82.21,0.02,0.02
22-June-2018,0.39,0.40,0.38,0.39,0.389818643419173581,107137,58,41764.00,95537,89.17,0.02,0.00
21-June-2018,0.39,0.40,0.38,0.39,0.389417753246864726,116497,70,45366.00,80511,69.11,0.02,0.00
20-June-2018,0.39,0.41,0.39,0.40,0.396667494524847034,221455,90,87844.00,184268,83.21,0.02,0.01
19-June-2018,0.39,0.41,0.38,0.38,0.388462475774912673,430855,61,167371.00,395302,91.75,0.03,-0.01
18-June-2018,0.39,0.41,0.38,0.40,0.398387059449702635,518556,114,206586.00,513144,98.96,0.03,0.01
15-June-2018,0.39,0.41,0.39,0.40,0.400842967244701348,124560,114,49929.00,65834,52.85,0.02,0.01
14-June-2018,0.42,0.42,0.39,0.40,0.397635204689221975,247717,131,98501.00,201619,81.39,0.03,-0.02
13-June-2018,0.40,0.43,0.38,0.41,0.398142211315326105,307247,120,122328.00,192145,62.54,0.05,0.01
12-June-2018,0.42,0.43,0.39,0.42,0.419217047380740979,309725,94,129842.00,238288,76.94,0.04,0.00
11-June-2018,0.40,0.42,0.39,0.41,0.403646402747065746,1577829,196,636885.00,1452003,92.03,0.03,0.01
8-June-2018,0.36,0.39,0.36,0.39,0.382418572797898110,785579,89,300420.00,662299,84.31,0.03,0.03
7-June-2018,0.37,0.38,0.36,0.36,0.366915013361715812,522388,153,191672.00,482391,92.34,0.02,-0.01
6-June-2018,0.37,0.37,0.35,0.37,0.363471522428289201,652970,151,237336.00,442156,67.71,0.02,0.00
5-June-2018,0.37,0.38,0.36,0.36,0.362865861669769482,806794,148,292758.00,640440,79.38,0.02,-0.01
4-June-2018,0.37,0.38,0.36,0.37,0.367873879412558107,797015,230,293201.00,649892,81.54,0.02,0.00
1-June-2018,0.37,0.39,0.37,0.37,0.372640087175933517,567129,179,211335.00,475553,83.85,0.02,0.00
31-May-2018,0.38,0.38,0.38,0.38,0.379999196858569662,697262,84,264959.00,697261,100.00,0.00,0.00
30-May-2018,0.43,0.43,0.39,0.40,0.408793327078751339,585171,208,239214.00,505374,86.36,0.04,-0.03
29-May-2018,0.42,0.42,0.40,0.41,0.418432881779698295,488757,97,204512.00,472625,96.70,0.02,-0.01
28-May-2018,0.38,0.40,0.38,0.40,0.391415117568186486,783843,106,306808.00,581538,74.19,0.02,0.02
25-May-2018,0.39,0.40,0.38,0.39,0.390835944678745611,509316,122,199059.00,318578,62.55,0.02,0.00
24-May-2018,0.39,0.40,0.38,0.39,0.386980653255313347,524481,92,202964.00,296427,56.52,0.02,0.00
23-May-2018,0.38,0.40,0.38,0.39,0.387826393271785237,340655,108,132115.00,217918,63.97,0.02,0.01
22-May-2018,0.40,0.40,0.38,0.39,0.384731280055876835,373679,97,143766.00,268261,71.79,0.02,-0.01
21-May-2018,0.37,0.39,0.37,0.39,0.380066143675172545,619258,119,235359.00,474426,76.61,0.02,0.02
18-May-2018,0.39,0.39,0.37,0.38,0.381195773558972596,349230,114,133125.00,259875,74.41,0.02,-0.01
17-May-2018,0.38,0.38,0.36,0.38,0.377252745220141684,486573,106,183561.00,382798,78.67,0.02,0.00
16-May-2018,0.38,0.38,0.36,0.37,0.365758493683522081,581020,169,212513.00,505569,87.01,0.02,-0.01
15-May-2018,0.37,0.38,0.37,0.37,0.376524180854824799,444091,103,167211.00,299657,67.48,0.01,0.00
14-May-2018,0.36,0.38,0.36,0.37,0.367994620040349697,743500,140,273604.00,539164,72.52,0.02,0.01
11-May-2018,0.39,0.39,0.37,0.37,0.376670274691363814,533071,156,200792.00,406077,76.18,0.02,-0.02
10-May-2018,0.38,0.39,0.37,0.38,0.385092257934261520,757821,183,291831.00,478682,63.17,0.02,0.00
9-May-2018,0.40,0.40,0.38,0.38,0.391030854157425205,649248,166,253876.00,298777,46.02,0.02,-0.02
8-May-2018,0.40,0.41,0.39,0.39,0.398840559218084448,509211,155,203094.00,381755,74.97,0.02,-0.01
7-May-2018,0.40,0.41,0.39,0.41,0.398564441494783340,652429,164,260035.00,439368,67.34,0.02,0.01
4-May-2018,0.40,0.41,0.39,0.40,0.400557150092858348,236920,85,94900.00,171392,72.34,0.02,0.00
3-May-2018,0.41,0.41,0.38,0.40,0.392971037696345698,690173,180,271218.00,447594,64.85,0.03,-0.01
2-May-2018,0.41,0.41,0.39,0.40,0.401806289923286164,327190,101,131467.00,235488,71.97,0.02,-0.01
30-April-2018,0.40,0.42,0.39,0.40,0.400450672855443201,459757,130,184110.00,385697,83.89,0.03,0.00
27-April-2018,0.40,0.42,0.40,0.41,0.411506494441046306,361309,118,148681.00,255209,70.63,0.02,0.01
26-April-2018,0.42,0.42,0.40,0.41,0.407662069166335038,515135,108,210001.00,433787,84.21,0.02,-0.01
25-April-2018,0.40,0.44,0.40,0.41,0.410718198183260892,1350992,196,554877.00,531388,39.33,0.04,0.01
24-April-2018,0.43,0.43,0.40,0.42,0.409340444391623212,1009695,227,413309.00,749326,74.21,0.03,-0.01
23-April-2018,0.44,0.45,0.42,0.42,0.428536571447686625,508197,140,217781.00,291916,57.44,0.03,-0.02
20-April-2018,0.44,0.44,0.41,0.44,0.422798817193622072,312139,124,131972.00,195569,62.65,0.03,0.00
19-April-2018,0.43,0.46,0.43,0.43,0.437985151082945251,846257,133,370648.00,615309,72.71,0.03,0.00
18-April-2018,0.45,0.45,0.43,0.45,0.438271524303423771,459318,116,201306.00,375782,81.81,0.02,0.00
17-April-2018,0.43,0.46,0.42,0.45,0.439276130491672395,225455,134,99037.00,173744,77.06,0.04,0.02
16-April-2018,0.48,0.48,0.44,0.44,0.445793138221750962,404589,120,180363.00,316423,78.21,0.04,-0.04
13-April-2018,0.45,0.47,0.43,0.46,0.449567786489812762,547646,335,246204.00,443117,80.91,0.04,0.01
12-April-2018,0.45,0.47,0.45,0.45,0.452063753856653349,351665,150,158975.00,295810,84.12,0.02,0.00
11-April-2018,0.49,0.49,0.47,0.47,0.474217272202234926,377462,112,178999.00,324048,85.85,0.02,-0.02
10-April-2018,0.48,0.50,0.47,0.49,0.477754774748505613,685900,269,327692.00,484462,70.63,0.03,0.01
9-April-2018,0.47,0.49,0.46,0.49,0.481139948020997836,523673,151,251960.00,366760,70.04,0.03,0.02
6-April-2018,0.45,0.47,0.44,0.47,0.458399572045789374,927202,176,425029.00,630992,68.05,0.03,0.02
5-April-2018,0.43,0.45,0.42,0.45,0.439729679306826561,1463299,174,643456.00,913924,62.46,0.03,0.02
4-April-2018,0.45,0.45,0.41,0.43,0.427665966737307412,1132019,160,484126.00,728054,64.31,0.04,-0.02
3-April-2018,0.45,0.45,0.42,0.43,0.430268975681650700,477664,126,205524.00,325318,68.11,0.03,-0.02
2-April-2018,0.42,0.43,0.40,0.43,0.426368224390905879,854794,134,364457.00,563032,65.87,0.03,0.01
28-March-2018,0.43,0.43,0.39,0.41,0.393862298321829216,1708229,241,672807.00,1531829,89.67,0.04,-0.02
27-March-2018,0.41,0.44,0.41,0.41,0.411276652090978653,1638802,195,674001.00,1437251,87.70,0.03,0.00
26-March-2018,0.43,0.46,0.43,0.43,0.430392698549123130,537537,147,231352.00,529747,98.55,0.03,0.00
23-March-2018,0.45,0.47,0.45,0.45,0.451481551006343810,777766,141,351147.00,740873,95.26,0.02,0.00
22-March-2018,0.50,0.50,0.46,0.47,0.465575720750994915,1721503,206,801490.00,1542840,89.62,0.04,-0.03
21-March-2018,0.44,0.48,0.44,0.48,0.459835437317645501,4412422,250,2028988.00,2214124,50.18,0.04,0.04
20-March-2018,0.48,0.48,0.46,0.46,0.460728624850366007,471985,136,217457.00,447085,94.72,0.02,-0.02
19-March-2018,0.48,0.50,0.48,0.48,0.481038965106809496,638520,185,307153.00,493640,77.31,0.02,0.00
16-March-2018,0.54,0.54,0.50,0.50,0.506250627866282587,1284111,197,650082.00,818188,63.72,0.04,-0.04
15-March-2018,0.50,0.52,0.48,0.52,0.500720649318245196,1021995,216,511734.00,506156,49.53,0.04,0.02
14-March-2018,0.51,0.52,0.50,0.50,0.502260346017588675,785278,138,394414.00,534317,68.04,0.02,-0.01
13-March-2018,0.52,0.54,0.50,0.52,0.511101182485700996,1962899,307,1003240.00,1113606,56.73,0.04,0.00
12-March-2018,0.52,0.54,0.51,0.52,0.520773008939509006,949381,173,494412.00,696031,73.31,0.03,0.00
9-March-2018,0.55,0.56,0.53,0.53,0.537207772338902468,1415121,283,760214.00,1033986,73.07,0.03,-0.02
8-March-2018,0.56,0.58,0.54,0.55,0.547157135983586466,2092907,280,1145149.00,1657363,79.19,0.04,-0.01
7-March-2018,0.55,0.58,0.54,0.56,0.548976064722312573,1549512,323,850645.00,1254327,80.95,0.04,0.01
6-March-2018,0.59,0.60,0.56,0.56,0.574711378719450990,2180799,278,1253330.00,1614190,74.02,0.04,-0.03
5-March-2018,0.62,0.63,0.57,0.58,0.593487639023449182,1648373,244,978289.00,1263256,76.64,0.06,-0.04
1-March-2018,0.60,0.62,0.58,0.60,0.606521164082549435,1077415,162,653475.00,799616,74.22,0.04,0.00
28-February-2018,0.60,0.63,0.59,0.60,0.600989310424314570,1162628,144,698727.00,946537,81.41,0.04,0.00
27-February-2018,0.64,0.64,0.59,0.62,0.608728189072582184,916685,201,558012.00,550546,60.06,0.05,-0.02
26-February-2018,0.63,0.63,0.57,0.62,0.610440623620895264,2739549,351,1672332.00,1758630,64.19,0.06,-0.01
23-February-2018,0.60,0.60,0.60,0.60,0.599998084992806754,417753,61,250651.00,417752,100.00,0.00,0.00
22-February-2018,0.56,0.58,0.54,0.58,0.556541736009960666,1049729,194,584218.00,783408,74.63,0.04,0.02
21-February-2018,0.56,0.58,0.56,0.56,0.560019361873081944,613577,161,343615.00,612877,99.89,0.02,0.00
20-February-2018,0.57,0.62,0.57,0.58,0.578868673615873840,1173755,271,679450.00,921334,78.49,0.05,0.01
19-February-2018,0.62,0.62,0.59,0.60,0.594573541235550751,758690,231,451097.00,660417,87.05,0.03,-0.02
16-February-2018,0.67,0.67,0.61,0.62,0.614842713441700905,920263,291,565817.00,673421,73.18,0.06,-0.05
15-February-2018,0.64,0.69,0.64,0.64,0.640110282192669477,770750,184,493365.00,560252,72.69,0.05,0.00
14-February-2018,0.68,0.71,0.66,0.67,0.678052702032813912,1615839,303,1095624.00,1238689,76.66,0.05,-0.01
12-February-2018,0.72,0.72,0.66,0.68,0.694560977435479444,2404660,552,1670183.00,1914134,79.60,0.06,-0.04
9-February-2018,0.66,0.69,0.63,0.69,0.683481396941928202,4637759,609,3169822.00,3887632,83.83,0.06,0.03
8-February-2018,0.61,0.63,0.59,0.63,0.626601672376660305,652365,116,408773.00,568730,87.18,0.04,0.02
7-February-2018,0.52,0.58,0.48,0.58,0.540614633471812787,2155073,440,1165064.00,1685472,78.21,0.10,0.06
6-February-2018,0.53,0.53,0.53,0.53,0.529998734230623180,284412,109,150738.00,284412,100.00,0.00,0.00
5-February-2018,0.55,0.55,0.55,0.55,0.550000000000000000,352860,121,194073.00,352860,100.00,0.00,0.00
2-February-2018,0.60,0.61,0.57,0.57,0.571451984889448998,1610795,240,920492.00,1609644,99.93,0.04,-0.03
1-February-2018,0.63,0.63,0.59,0.60,0.599792878568972118,1026451,245,615658.00,858630,83.65,0.04,-0.03
31-January-2018,0.60,0.65,0.60,0.62,0.614253126543781358,1333981,331,819402.00,1115465,83.62,0.05,0.02
30-January-2018,0.67,0.67,0.63,0.63,0.634509684150499718,936427,212,594172.00,831930,88.84,0.04,-0.04
29-January-2018,0.68,0.68,0.64,0.66,0.648853154662199888,1791000,263,1162096.00,1573895,87.88,0.04,-0.02
25-January-2018,0.68,0.69,0.65,0.66,0.676444101327342896,2613944,384,1768187.00,1898965,72.65,0.04,-0.02
24-January-2018,0.68,0.68,0.63,0.66,0.649997356413749046,1834629,291,1192504.00,1331367,72.57,0.05,-0.02
23-January-2018,0.68,0.68,0.62,0.66,0.651929758928480203,1272361,290,829490.00,967015,76.00,0.06,-0.02
22-January-2018,0.59,0.65,0.59,0.65,0.621128382904238791,4978895,516,3092533.00,3239457,65.06,0.06,0.06
19-January-2018,0.64,0.64,0.62,0.62,0.622860452313368694,1676581,323,1044276.00,1675370,99.93,0.02,-0.02
18-January-2018,0.68,0.68,0.65,0.65,0.664067365940548496,4033136,534,2678274.00,3344321,82.92,0.03,-0.03
17-January-2018,0.69,0.69,0.63,0.68,0.668978956884021546,4993462,932,3340521.00,4140424,82.92,0.06,-0.01
16-January-2018,0.66,0.66,0.62,0.66,0.656264588301274007,6893366,795,4523872.00,5351476,77.63,0.04,0.00
15-January-2018,0.57,0.63,0.57,0.63,0.618427455022516710,3351955,554,2072941.00,3034653,90.53,0.06,0.06
12-January-2018,0.63,0.63,0.60,0.60,0.600220487714175236,1893076,452,1136263.00,1793027,94.72,0.03,-0.03
11-January-2018,0.63,0.69,0.63,0.63,0.646835760893694812,17311413,1371,11197641.00,13586992,78.49,0.06,0.00
10-January-2018,0.66,0.66,0.66,0.66,0.659999812831055071,641132,231,423147.00,641132,100.00,0.00,0.00
9-January-2018,0.75,0.75,0.69,0.69,0.717068911989711245,7456685,958,5346957.00,5712544,76.61,0.06,-0.06
8-January-2018,0.72,0.72,0.72,0.72,0.719999967435845562,2456689,159,1768816.00,2456689,100.00,0.00,0.00
5-January-2018,0.66,0.66,0.66,0.66,0.659999689140259553,2766521,267,1825903.00,2765737,99.97,0.00,0.00
4-January-2018,0.60,0.60,0.60,0.60,0.599999746452956089,3155233,320,1893139.00,2627571,83.28,0.00,0.00
3-January-2018,0.47,0.55,0.46,0.55,0.517778988089495289,8032825,740,4159228.00,6684556,83.22,0.09,0.08
2-January-2018,0.45,0.47,0.45,0.46,0.460377738319872497,2155884,280,992521.00,1267797,58.81,0.02,0.01
1-January-2018,0.46,0.46,0.44,0.45,0.454020875961360799,2045798,246,928835.00,1657599,81.02,0.02,-0.01
29-December-2017,0.47,0.49,0.41,0.44,0.453747940624899980,3686798,516,1672877.00,3008119,81.59,0.08,-0.03
28-December-2017,0.39,0.46,0.39,0.45,0.419808468736498583,3395477,319,1425450.00,2493141,73.43,0.07,0.06
27-December-2017,0.40,0.40,0.39,0.39,0.391619933724190670,941520,97,368718.00,788680,83.77,0.01,-0.01
26-December-2017,0.40,0.40,0.39,0.40,0.394276327594961839,1047684,124,413077.00,643184,61.39,0.01,0.00
22-December-2017,0.40,0.40,0.39,0.39,0.394221036762750858,1538269,166,606418.00,868257,56.44,0.01,-0.01
21-December-2017,0.39,0.40,0.39,0.39,0.391474332908505982,695969,87,272454.00,568410,81.67,0.01,0.00
20-December-2017,0.39,0.40,0.38,0.40,0.392597038072309296,861466,168,338209.00,670045,77.78,0.02,0.01
19-December-2017,0.39,0.40,0.39,0.39,0.391856097748672513,805658,107,315702.00,435431,54.05,0.01,0.00
18-December-2017,0.41,0.41,0.39,0.40,0.399901900033366289,650357,106,260079.00,582544,89.57,0.02,-0.01
15-December-2017,0.41,0.41,0.39,0.41,0.403206159137593350,502408,88,202574.00,352142,70.09,0.02,0.00
14-December-2017,0.40,0.41,0.39,0.40,0.399955168677849590,669175,97,267640.00,414493,61.94,0.02,0.00
13-December-2017,0.40,0.41,0.39,0.40,0.401998512225832525,621062,143,249666.00,353696,56.95,0.02,0.00
12-December-2017,0.42,0.42,0.40,0.41,0.404701798016298565,718959,137,290964.00,449859,62.57,0.02,-0.01
11-December-2017,0.41,0.43,0.41,0.42,0.416035141388274101,1035588,165,430841.00,660606,63.79,0.02,0.01
8-December-2017,0.41,0.42,0.40,0.41,0.409174255896769990,687707,195,281392.00,506718,73.68,0.02,0.00
7-December-2017,0.40,0.41,0.39,0.41,0.398652601412399591,692297,190,275986.00,322510,46.59,0.02,0.01
6-December-2017,0.40,0.40,0.38,0.39,0.387301979403621142,1028239,157,398239.00,567064,55.15,0.02,-0.01
5-December-2017,0.40,0.41,0.39,0.39,0.396759748184919328,1119234,191,444067.00,629519,56.25,0.02,-0.01
4-December-2017,0.41,0.42,0.38,0.41,0.407314258222154950,739952,146,301393.00,319818,43.22,0.04,0.00
1-December-2017,0.43,0.43,0.40,0.41,0.417677682159626809,1371311,142,572766.00,719983,52.50,0.03,-0.02
30-November-2017,0.43,0.43,0.42,0.43,0.424972654693985589,770699,107,327526.00,532798,69.13,0.01,0.00
29-November-2017,0.44,0.44,0.42,0.43,0.429459468068163720,784875,126,337072.00,478166,60.92,0.02,-0.01
28-November-2017,0.43,0.44,0.42,0.43,0.433134891086807283,1376555,211,596234.00,1029054,74.76,0.02,0.00
27-November-2017,0.43,0.43,0.41,0.43,0.427038113526154949,1070696,141,457228.00,597795,55.83,0.02,0.00
24-November-2017,0.42,0.43,0.40,0.41,0.416798701292529485,2104246,243,877047.00,551839,26.23,0.03,-0.01
23-November-2017,0.41,0.43,0.41,0.42,0.422969907167707326,743599,159,314520.00,549186,73.86,0.02,0.01
22-November-2017,0.43,0.43,0.41,0.42,0.423134673820150033,336992,123,142593.00,228060,67.68,0.02,-0.01
21-November-2017,0.43,0.43,0.41,0.43,0.422826882962720127,756494,140,319866.00,523793,69.24,0.02,0.00
20-November-2017,0.42,0.44,0.40,0.42,0.421654338287419679,967686,222,408029.00,662544,68.47,0.04,0.00
17-November-2017,0.41,0.45,0.39,0.42,0.426483098688595494,1465833,352,625153.00,1228002,83.78,0.06,0.01
16-November-2017,0.38,0.42,0.37,0.41,0.389213042890265105,1641538,155,638908.00,1066998,65.00,0.05,0.03
15-November-2017,0.40,0.42,0.37,0.39,0.393198677990594689,2612992,333,1027425.00,1758531,67.30,0.05,-0.01
14-November-2017,0.39,0.40,0.38,0.39,0.390140893550563902,1249241,173,487380.00,643617,51.52,0.02,0.00
13-November-2017,0.36,0.40,0.36,0.39,0.378770554927723961,1355636,172,513475.00,861884,63.58,0.04,0.03
10-November-2017,0.36,0.40,0.35,0.39,0.364772902428500173,2199341,184,802260.00,1129101,51.34,0.05,0.03
9-November-2017,0.35,0.37,0.35,0.35,0.358360207839099881,1158781,102,415261.00,841596,72.63,0.02,0.00
8-November-2017,0.37,0.37,0.35,0.35,0.360860263040453626,761860,118,274925.00,630648,82.78,0.02,-0.02
7-November-2017,0.37,0.37,0.35,0.36,0.361730805880939425,2172306,222,785790.00,1628894,74.98,0.02,-0.01
6-November-2017,0.37,0.37,0.35,0.37,0.364269488146772920,1753784,208,638850.00,1436392,81.90,0.02,0.00
3-November-2017,0.36,0.38,0.35,0.36,0.360375251060590123,2395836,175,863400.00,2112577,88.18,0.03,0.00
2-November-2017,0.36,0.37,0.35,0.36,0.360046974647387992,992876,168,357482.00,541971,54.59,0.02,0.00
1-November-2017,0.36,0.37,0.36,0.37,0.363507283772423099,978957,165,355858.00,939501,95.97,0.01,0.01
31-October-2017,0.36,0.37,0.35,0.35,0.358663341278679170,977931,220,350748.00,790189,80.80,0.02,-0.01
30-October-2017,0.37,0.38,0.35,0.36,0.362261503724650461,965057,171,349603.00,702491,72.79,0.03,-0.01
27-October-2017,0.37,0.38,0.35,0.37,0.363378931033687194,1993814,166,724510.00,1293052,64.85,0.03,0.00
26-October-2017,0.36,0.38,0.36,0.37,0.369808494662397756,1024149,101,378739.00,922634,90.09,0.02,0.01
25-October-2017,0.38,0.38,0.36,0.37,0.368494419855164993,1298443,124,478469.00,1055493,81.29,0.02,-0.01
24-October-2017,0.38,0.38,0.37,0.38,0.372727657744533347,613904,95,228819.00,482962,78.67,0.01,0.00
23-October-2017,0.37,0.38,0.36,0.38,0.372889995921924851,500236,159,186533.00,390417,78.05,0.02,0.01
19-October-2017,0.37,0.37,0.36,0.37,0.367174851592012951,103768,52,38101.00,74468,71.76,0.01,0.00
18-October-2017,0.37,0.40,0.36,0.36,0.372072214587267532,809144,98,301060.00,624881,77.23,0.04,-0.01
17-October-2017,0.37,0.38,0.36,0.37,0.367973432170455494,155677,70,57285.00,118239,75.95,0.02,0.00
16-October-2017,0.37,0.37,0.36,0.36,0.363136667203089797,397696,105,144418.00,299481,75.30,0.01,-0.01
13-October-2017,0.38,0.38,0.36,0.37,0.367643255690372863,564550,103,207553.00,336268,59.56,0.02,-0.01
12-October-2017,0.37,0.38,0.36,0.38,0.371138359569179784,1207000,128,447964.00,768523,63.67,0.02,0.01
11-October-2017,0.39,0.39,0.36,0.37,0.372278529029914141,1123014,126,418074.00,751677,66.93,0.03,-0.02
10-October-2017,0.39,0.39,0.37,0.38,0.379967039188309791,992694,115,377191.00,725754,73.11,0.02,-0.01
9-October-2017,0.38,0.39,0.38,0.38,0.384069617738742258,606627,118,232987.00,373318,61.54,0.01,0.00
6-October-2017,0.39,0.39,0.38,0.38,0.384072156354313256,857693,136,329416.00,442295,51.57,0.01,-0.01
5-October-2017,0.40,0.40,0.38,0.39,0.387434561891699765,756822,96,293219.00,548212,72.44,0.02,-0.01
4-October-2017,0.42,0.42,0.37,0.39,0.390548675530578635,2471971,200,965425.00,2174313,87.96,0.05,-0.03
3-October-2017,0.39,0.40,0.38,0.39,0.390073020756310351,3788101,191,1477636.00,3724164,98.31,0.02,0.00
29-September-2017,0.40,0.42,0.38,0.39,0.399410114789953332,913059,128,364685.00,582509,63.80,0.04,-0.01
28-September-2017,0.40,0.42,0.39,0.42,0.404568657128181209,656079,122,265429.00,611826,93.25,0.03,0.02
27-September-2017,0.45,0.45,0.39,0.40,0.416408311219534577,1307630,192,544508.00,786564,60.15,0.06,-0.05
26-September-2017,0.48,0.50,0.45,0.46,0.473077250253514782,3268054,409,1546042.00,2710790,82.95,0.05,-0.02
25-September-2017,0.38,0.44,0.38,0.44,0.407115046228616654,7469832,398,3041081.00,5550110,74.30,0.06,0.06
22-September-2017,0.36,0.38,0.36,0.37,0.369282518480093373,616880,124,227803.00,335262,54.35,0.02,0.01
21-September-2017,0.35,0.38,0.33,0.36,0.352035581179030428,1584658,161,557856.00,956650,60.37,0.05,0.01
20-September-2017,0.36,0.38,0.36,0.37,0.362998536270451199,469349,82,170373.00,316663,67.47,0.02,0.01
19-September-2017,0.38,0.40,0.35,0.38,0.377414768570222881,2118526,155,799563.00,1071565,50.58,0.05,0.00
18-September-2017,0.36,0.39,0.36,0.38,0.372711778259147675,623683,96,232454.00,295691,47.41,0.03,0.02
15-September-2017,0.35,0.36,0.34,0.36,0.349734270529744556,857451,83,299880.00,470598,54.88,0.02,0.01
14-September-2017,0.35,0.36,0.34,0.35,0.346823361473935588,1263773,106,438306.00,997948,78.97,0.02,0.00
13-September-2017,0.35,0.36,0.35,0.35,0.354599541970795676,503898,58,178682.00,270796,53.74,0.01,0.00
12-September-2017,0.37,0.37,0.35,0.36,0.361044647163900623,943285,96,340568.00,560488,59.42,0.02,-0.01
11-September-2017,0.38,0.38,0.36,0.37,0.371908612315897813,608222,80,226203.00,376842,61.96,0.02,-0.01
8-September-2017,0.41,0.41,0.38,0.38,0.389442806877306174,840678,116,327396.00,550756,65.51,0.03,-0.03
7-September-2017,0.37,0.41,0.36,0.40,0.381174249317561419,2198000,227,837821.00,1543676,70.23,0.05,0.03
6-September-2017,0.35,0.37,0.34,0.36,0.349740515354969494,1018172,169,356096.00,685216,67.30,0.03,0.01
5-September-2017,0.33,0.35,0.33,0.35,0.339209155038830432,547895,129,185851.00,243113,44.37,0.02,0.02
4-September-2017,0.34,0.34,0.33,0.34,0.336686432137248927,640005,74,215481.00,320665,50.10,0.01,0.00
1-September-2017,0.33,0.33,0.32,0.33,0.327870422502510404,689132,88,225946.00,536815,77.90,0.01,0.00
31-August-2017,0.33,0.33,0.32,0.32,0.327067663343892405,644943,86,210940.00,,,0.01,-0.01
30-August-2017,0.34,0.34,0.32,0.33,0.324285954845144492,1158015,128,375528.00,901596,77.86,0.02,-0.01
29-August-2017,0.34,0.35,0.32,0.33,0.332573687504259841,1613910,165,536744.00,1258563,77.98,0.03,-0.01
28-August-2017,0.34,0.35,0.34,0.34,0.343451828255786370,737725,98,253373.00,497107,67.38,0.01,0.00
24-August-2017,0.35,0.36,0.34,0.35,0.347630622222841303,1435820,130,499135.00,865318,60.27,0.02,0.00
23-August-2017,0.36,0.37,0.34,0.35,0.350184861828688221,1336674,166,468083.00,835099,62.48,0.03,-0.01
22-August-2017,0.36,0.38,0.35,0.36,0.362013910289167059,1281785,74,464024.00,749866,58.50,0.03,0.00
