Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-October-2015,502.55,513.50,501.30,512.05,508.434156147543246989,543217,10674,276190077.00,141107,25.98,12.20,9.50
1-October-2015,502.90,503.45,490.40,495.55,496.409304504706096247,572024,12246,283958036.00,133791,23.39,13.05,-7.35
30-September-2015,509.90,511.80,492.00,495.55,498.628072198042212479,945455,17284,471430404.00,246042,26.02,19.80,-14.35
29-September-2015,502.00,513.50,485.25,504.00,501.641537611928068273,1732921,29955,869305155.00,346512,20.00,28.25,2.00
28-September-2015,515.55,522.25,505.10,506.85,514.955464769236069136,638618,9969,328859829.00,240466,37.65,17.15,-8.70
24-September-2015,510.95,517.90,506.65,513.75,512.656783711672635438,490609,9372,251514032.00,97771,19.93,11.25,2.80
23-September-2015,500.00,514.70,497.25,511.90,507.173168175639425469,719474,13601,364897908.00,119177,16.56,17.45,11.90
22-September-2015,531.00,535.00,505.50,509.05,525.889054741698382134,1395481,13114,733868184.00,152414,10.92,29.50,-21.95
21-September-2015,512.80,529.95,508.80,527.90,521.595370818505338078,526875,9821,274815561.00,63079,11.97,21.15,15.10
18-September-2015,501.00,520.00,501.00,517.30,515.124087173807242386,856817,17292,441367075.00,213445,24.91,19.00,16.30
16-September-2015,488.70,496.60,485.80,494.10,492.164563559718224119,502669,9505,247395869.00,108422,21.57,10.80,5.40
15-September-2015,498.00,498.60,481.00,482.75,489.951186034660407607,537674,11490,263434014.00,126246,23.48,17.60,-15.25
14-September-2015,482.00,497.70,479.50,496.00,491.658349821682628083,575659,12205,283027554.00,134968,23.45,18.20,14.00
11-September-2015,488.00,493.65,475.15,481.30,483.311857910514013040,702881,14614,339710722.00,203026,28.88,18.50,-6.70
10-September-2015,478.50,486.95,472.05,483.00,479.990646347871781397,742170,13413,356234658.00,179068,24.13,14.90,4.50
9-September-2015,485.00,494.75,475.45,485.95,485.821231412304513897,832540,16182,404465608.00,188491,22.64,19.30,0.95
8-September-2015,451.05,475.00,450.70,473.65,463.308406747328606593,882779,16938,408998932.00,137881,15.62,24.30,22.60
7-September-2015,470.00,472.50,447.50,450.55,459.323329720848983308,808308,16267,371274722.00,175779,21.75,25.00,-19.45
4-September-2015,483.50,483.50,463.00,468.85,468.995038978519261437,763754,16502,358196837.00,178181,23.33,20.50,-14.65
3-September-2015,472.00,489.25,468.75,486.40,479.460030433305263779,676890,14219,324541700.00,218381,32.26,20.50,14.40
2-September-2015,482.70,488.45,464.60,466.85,472.304686988029039141,839281,19933,396396350.00,277976,33.12,23.85,-15.85
1-September-2015,501.00,501.00,477.70,480.15,487.119398055415187730,657004,15858,320039393.00,223123,33.96,23.30,-20.85
31-August-2015,507.00,517.50,502.05,506.70,509.827839407301945120,455139,9353,232042533.00,188833,41.49,15.45,-0.30
28-August-2015,517.25,528.00,502.65,508.05,515.666183360962220627,625553,15587,322576528.00,162248,25.94,25.35,-9.20
27-August-2015,505.00,512.00,496.80,509.10,503.756815754758464727,1146168,13973,577389942.00,688296,60.05,15.20,4.10
26-August-2015,499.90,502.20,489.05,496.00,496.789644019030783985,531770,11070,264177829.00,172897,32.51,13.15,-3.90
25-August-2015,488.00,505.90,483.75,502.40,493.502961482041342094,2460930,25467,1214476243.00,619421,25.17,22.15,14.40
24-August-2015,500.00,510.00,476.25,482.25,492.165481779372103830,1842088,30542,906612128.00,881001,47.83,33.75,-17.75
21-August-2015,524.00,528.75,514.50,525.30,523.589728049568030268,1359586,24890,711865264.00,708785,52.13,14.25,1.30
20-August-2015,551.30,552.90,530.20,534.20,541.515870459629098513,1235692,20343,669146829.00,594242,48.09,22.70,-17.10
19-August-2015,560.95,561.50,552.40,554.60,557.052747169525540535,739452,10302,411913768.00,398738,53.92,9.10,-6.35
18-August-2015,565.00,566.00,555.50,560.95,561.032400999711238785,301287,9816,169031769.00,61462,20.40,10.50,-4.05
17-August-2015,570.95,571.80,560.05,561.55,562.657700495139350020,468353,12816,263522422.00,189620,40.49,11.75,-9.40
14-August-2015,567.55,574.45,555.00,570.95,564.228749421162306089,552832,10284,311923708.00,154941,28.03,19.45,3.40
13-August-2015,562.10,571.10,559.30,566.60,565.963381462620682852,405505,7049,229500981.00,159831,39.42,11.80,4.50
12-August-2015,573.00,573.00,556.40,558.00,562.144958811831298878,484241,11220,272213637.00,207313,42.81,16.60,-15.00
11-August-2015,576.70,580.00,566.10,570.95,574.273480269280103285,238562,4814,136999830.00,35348,14.82,13.90,-5.75
10-August-2015,581.05,585.00,571.00,576.75,581.552695488328273840,286590,6477,166667187.00,107100,37.37,14.00,-4.30
7-August-2015,583.00,584.00,576.25,579.90,580.088917283417963780,180786,3483,104871955.00,39012,21.58,7.75,-3.10
6-August-2015,580.50,586.00,579.00,583.80,582.875202547598685691,177736,4008,103597907.00,37925,21.34,7.00,3.30
5-August-2015,580.10,589.65,576.45,579.35,581.191967836160863175,272853,6531,158579972.00,69801,25.58,13.20,-0.75
4-August-2015,577.05,584.00,571.90,580.10,577.926769133027074577,409240,7709,236510751.00,88004,21.50,12.10,3.05
3-August-2015,575.00,582.50,574.00,576.50,578.327102918889614470,243483,5298,140812818.00,66357,27.25,8.50,1.50
31-July-2015,567.10,579.35,567.10,573.75,573.893961900850470305,374969,8864,215192445.00,135189,36.05,12.25,6.65
30-July-2015,571.00,575.45,563.05,565.95,570.532916890483039050,346266,7161,197556151.00,118777,34.30,12.40,-5.05
29-July-2015,562.05,568.35,562.05,567.20,565.679364263295027911,315099,6616,178245002.00,106219,33.71,6.30,5.15
28-July-2015,560.00,563.80,550.40,561.00,557.545347867872332517,564999,11878,315012564.00,145304,25.72,13.40,1.00
27-July-2015,580.00,580.00,554.00,555.75,562.546427392882574639,1151540,20261,647794713.00,549203,47.69,26.00,-24.25
24-July-2015,586.00,593.50,576.00,580.95,585.014484791118622407,1339612,25263,783692424.00,177854,13.28,17.50,-5.05
23-July-2015,591.00,598.45,581.80,583.85,589.241852073122925464,584167,13055,344215645.00,184446,31.57,16.65,-7.15
22-July-2015,584.75,593.45,578.80,589.75,587.870238678537880777,369409,6960,217164557.00,85646,23.18,14.65,5.00
21-July-2015,600.00,600.60,583.40,585.00,591.766977476280447028,342439,7112,202644092.00,79271,23.15,17.20,-15.00
20-July-2015,602.00,603.00,590.35,600.25,596.489011848844895280,428143,8559,255382595.00,105458,24.63,12.65,-1.75
17-July-2015,608.00,609.90,599.00,602.30,604.809266660201475764,587763,11515,355484509.00,177203,30.15,10.90,-5.70
16-July-2015,588.00,613.40,586.40,608.75,604.165934990254810813,1323217,21825,799442636.00,374479,28.30,27.00,20.75
15-July-2015,587.00,589.70,581.80,584.55,585.837655771433915503,342168,6675,200454899.00,141059,41.23,7.90,-2.45
14-July-2015,582.05,587.35,579.45,583.60,583.566648230088495575,282048,5298,164593806.00,82225,29.15,7.90,1.55
13-July-2015,578.90,583.00,570.30,581.95,578.494955812124873629,329389,5922,190549875.00,81400,24.71,12.70,3.05
10-July-2015,575.00,582.80,570.95,578.20,575.808296704030781974,374245,6623,215493376.00,131664,35.18,11.85,3.20
9-July-2015,578.05,578.05,567.35,571.80,571.995404969499536903,250488,5507,143277985.00,38472,15.36,10.70,-6.25
8-July-2015,577.00,584.95,571.00,577.05,578.395280697589087220,741296,7412,428762108.00,253055,34.14,13.95,0.05
7-July-2015,582.00,590.60,581.30,585.80,586.560563793324657710,272795,6791,160010789.00,56231,20.61,9.30,3.80
6-July-2015,577.55,585.75,574.00,583.90,580.986608706968177222,399588,6211,232155277.00,97414,24.38,11.75,6.35
3-July-2015,580.00,588.60,580.00,585.90,584.961417452714921069,327376,6686,191502329.00,49494,15.12,8.60,5.90
2-July-2015,578.50,585.70,576.20,582.35,581.448888324497073981,472485,9551,274725878.00,101503,21.48,9.50,3.85
1-July-2015,559.00,580.50,557.00,578.75,562.164476450627243008,10099993,17543,5677857277.00,9522310,94.28,23.50,19.75
30-June-2015,560.30,565.85,553.00,558.65,557.941051529094395071,580507,13765,323888686.00,188310,32.44,12.85,-1.65
29-June-2015,553.00,566.45,540.00,561.75,556.550192555681323084,456751,11578,254204857.00,79909,17.50,26.45,8.75
26-June-2015,565.00,569.70,560.15,565.60,564.878752406571365322,298142,5741,168414081.00,56772,19.04,9.55,0.60
25-June-2015,566.00,577.00,566.00,570.10,570.524884920676530109,762952,7215,435283102.00,534730,70.09,11.00,4.10
24-June-2015,571.15,577.20,567.35,570.70,572.793462269232521431,373157,9658,213741890.00,120591,32.32,9.85,-0.45
23-June-2015,576.00,578.60,566.45,571.65,573.166378837660122874,463238,9445,265512447.00,128442,27.73,12.15,-4.35
22-June-2015,555.20,575.40,555.20,572.00,569.241282096294532440,575339,12793,327506710.00,167157,29.05,20.20,16.80
19-June-2015,551.25,555.20,548.75,552.00,551.767947394163360686,331218,7459,182755476.00,80113,24.19,6.45,0.75
18-June-2015,552.00,554.70,547.40,549.65,551.196881301065780269,437426,8410,241107847.00,152521,34.87,7.30,-2.35
17-June-2015,553.00,557.50,547.40,548.70,551.336271305673207978,341165,8145,188096639.00,90048,26.39,10.10,-4.30
16-June-2015,548.00,553.95,540.25,551.40,546.456770794279229965,4000860,8742,2186297036.00,3740100,93.48,13.70,3.40
15-June-2015,552.55,554.95,545.25,549.95,550.036942068572544284,1003842,17715,552150184.00,564964,56.28,9.70,-2.60
12-June-2015,546.00,552.50,541.15,551.35,548.001538792231438397,790880,17760,433403457.00,416130,52.62,11.35,5.35
11-June-2015,568.95,570.45,544.00,546.85,554.590053230110391202,1081155,15869,599597809.00,553333,51.18,26.45,-22.10
10-June-2015,557.30,567.80,557.30,564.35,564.070166953148447169,403167,6906,227414477.00,153592,38.10,10.50,7.05
9-June-2015,553.50,564.00,550.60,558.35,559.457347430744814966,514799,8930,288008083.00,257645,50.05,13.40,4.85
8-June-2015,548.05,556.95,544.00,553.40,552.604656428561914783,300316,10102,165956020.00,75746,25.22,12.95,5.35
5-June-2015,557.00,557.35,546.00,548.35,552.077460483580842933,397493,7745,219446926.00,81870,20.60,11.35,-8.65
4-June-2015,559.50,560.30,545.80,556.05,554.065711722917580326,654419,13360,362591129.00,194616,29.74,14.50,-3.45
3-June-2015,554.80,554.80,538.50,550.65,544.896237355990687481,1501205,13339,818000956.00,890006,59.29,16.30,-4.15
2-June-2015,581.50,582.75,549.00,554.15,566.029235718924136470,1757063,18648,994549027.00,896281,51.01,33.75,-27.35
1-June-2015,586.00,589.45,576.85,578.45,581.969356442205726405,301760,5830,175615073.00,84093,27.87,12.60,-7.55
29-May-2015,575.10,587.00,575.10,585.25,582.022344652378771989,338515,7586,197023294.00,84043,24.83,11.90,10.15
28-May-2015,577.85,585.90,572.30,575.20,578.208374937078633141,484732,9734,280276102.00,108853,22.46,13.60,-2.65
27-May-2015,561.00,579.30,560.00,577.85,574.460297094575432488,511285,11249,293712933.00,140777,27.53,19.30,16.85
26-May-2015,560.05,566.45,559.05,565.10,563.546412536314816445,340770,5920,192039711.00,99272,29.13,7.40,5.05
25-May-2015,568.00,569.65,560.00,562.05,564.593300325772807925,457067,5718,258056966.00,177701,38.88,9.65,-5.95
22-May-2015,572.00,576.30,564.00,569.70,573.071534211334864368,768108,8943,440180830.00,335211,43.64,12.30,-2.30
21-May-2015,560.90,572.70,560.00,570.85,567.042631921580452616,855603,11156,485163377.00,281248,32.87,12.70,9.95
20-May-2015,563.00,566.65,557.20,558.60,561.771585659771038361,398320,6410,223764858.00,75979,19.07,9.45,-4.40
19-May-2015,567.00,571.00,560.00,563.05,566.193233394089844192,830638,10613,470301615.00,360668,43.42,11.00,-3.95
18-May-2015,564.95,569.70,559.20,567.50,564.540452002355712603,461856,7533,260736395.00,124844,27.03,10.50,2.55
15-May-2015,558.00,567.30,558.00,561.35,563.233648633849860373,438312,8682,246872067.00,61825,14.11,9.30,3.35
14-May-2015,558.00,559.20,548.20,556.90,555.688784547686433845,661079,10139,367354186.00,132707,20.07,11.00,-1.10
13-May-2015,537.90,564.40,535.35,559.10,550.928565800978103171,1040790,19949,573400942.00,167951,16.14,29.05,21.20
12-May-2015,553.20,554.00,530.50,532.75,534.606688343092187282,1792731,11040,958405983.00,1416203,79.00,23.50,-20.45
11-May-2015,546.00,552.50,543.30,551.15,549.167420623622578638,474165,9123,260395970.00,80088,16.89,9.20,5.15
8-May-2015,534.00,549.15,534.00,542.35,541.684943455817677027,683271,21745,370117613.00,103547,15.15,15.15,8.35
7-May-2015,543.00,545.00,523.45,527.60,535.029358838548457192,883584,23022,472743381.00,314662,35.61,21.55,-15.40
6-May-2015,564.00,565.60,540.90,543.65,547.959409272875061343,919003,28898,503576341.00,305201,33.21,24.70,-20.35
5-May-2015,570.00,574.30,562.65,565.60,567.803384598441316135,617444,20109,350586793.00,229162,37.11,11.65,-4.40
4-May-2015,571.00,576.50,563.40,568.30,569.174003069937002334,500336,17662,284778244.00,104479,20.88,13.10,-2.70
30-April-2015,562.00,582.00,559.05,567.85,571.450627323142024906,1671228,47170,955024289.00,418554,25.04,22.95,5.85
29-April-2015,536.95,560.90,535.50,552.90,549.127724820467876925,1193519,35666,655394373.00,194157,16.27,25.40,15.95
28-April-2015,525.00,539.00,519.50,535.25,533.128554369218561581,511659,17504,272780023.00,72723,14.21,19.50,10.25
27-April-2015,529.70,540.55,522.20,524.35,529.159705437253903476,1115416,22528,590233202.00,482755,43.28,18.35,-5.35
24-April-2015,538.00,538.00,519.80,527.55,525.354698872062340165,1228614,26264,645458138.00,531295,43.24,18.20,-10.45
23-April-2015,541.30,548.65,535.60,538.35,541.068768712574850299,641280,18871,346976580.00,113870,17.76,13.05,-2.95
22-April-2015,526.35,545.50,520.30,540.35,531.247487426231144191,1032109,32633,548305313.00,297958,28.87,25.20,14.00
21-April-2015,520.00,532.50,517.00,523.65,526.420945849672595263,645684,22818,339901582.00,166461,25.78,15.50,3.65
20-April-2015,535.00,538.35,507.20,518.45,527.027600102658486127,1410502,40644,743373484.00,595751,42.24,31.15,-16.55
17-April-2015,550.70,551.00,532.35,534.15,540.052154008193437495,1238064,30781,668619130.00,494453,39.94,18.65,-16.55
16-April-2015,552.80,556.85,543.25,552.00,551.098651406141017364,1155574,30183,636835273.00,543412,47.03,13.60,-0.80
15-April-2015,566.00,573.70,542.65,551.55,562.213733024903932474,842116,25748,473449180.00,276418,32.82,31.05,-14.45
13-April-2015,569.50,571.60,562.40,566.55,567.390576261386555927,740237,19942,420003498.00,339088,45.81,9.20,-2.95
10-April-2015,573.00,575.00,566.00,568.10,569.544641843379529136,598900,13793,341100286.00,272511,45.50,9.00,-4.90
9-April-2015,555.00,578.00,555.00,572.20,568.052525535021283569,1330134,30319,755585978.00,555370,41.75,23.00,17.20
8-April-2015,561.05,564.15,552.40,556.20,555.736970080937207164,906011,21296,503503808.00,412046,45.48,11.75,-4.85
7-April-2015,570.00,573.30,556.05,558.90,562.059066982706614336,724381,25402,407144909.00,133826,18.47,17.25,-11.10
6-April-2015,570.25,572.00,562.90,568.50,568.102973079324006106,485389,15483,275750934.00,88173,18.17,9.10,-1.75
1-April-2015,557.80,571.20,555.40,569.60,564.485932553217540361,457368,14525,258177802.00,81500,17.82,15.80,11.80
31-March-2015,566.20,573.00,557.05,560.40,565.005912699464560250,603616,20188,341046609.00,124875,20.69,15.95,-5.80
30-March-2015,552.00,565.00,549.45,563.35,556.348985555755812456,621424,20778,345728612.00,117741,18.95,15.55,11.35
27-March-2015,548.00,550.90,526.30,546.05,539.889004946653554608,1079922,33107,583038014.00,198098,18.34,24.60,-1.95
26-March-2015,559.90,561.30,537.05,544.10,551.488724489018919710,590971,19171,325913843.00,195743,33.12,24.25,-15.80
25-March-2015,560.00,566.70,553.55,561.10,560.735280319944270201,637361,18733,357390799.00,179269,28.13,13.15,1.10
24-March-2015,555.00,565.60,551.40,557.85,557.385545826757910506,550028,17995,306577657.00,111556,20.28,14.20,2.85
23-March-2015,560.90,562.80,552.50,554.80,557.697921241865429214,471291,13861,262838011.00,91661,19.45,10.30,-6.10
20-March-2015,562.70,565.00,553.20,556.75,558.429476137629898940,881262,28760,492122677.00,137315,15.58,11.80,-5.95
19-March-2015,587.00,595.20,558.70,564.10,579.683200587449832948,1064942,32925,617328987.00,257086,24.14,36.50,-22.90
18-March-2015,584.00,585.45,568.50,578.55,579.987854932267891494,742853,19968,430845718.00,96396,12.98,16.95,-5.45
17-March-2015,574.90,585.80,567.55,579.85,574.836069064106333580,789064,22716,453582448.00,134817,17.09,18.25,4.95
16-March-2015,570.00,573.50,559.50,568.85,568.084345043497534216,721880,24045,410088727.00,126461,17.52,14.00,-1.15
13-March-2015,589.05,590.65,564.35,570.10,573.470860127582673881,776908,25691,445534099.00,164964,21.23,26.30,-18.95
12-March-2015,588.00,593.35,583.65,584.80,587.675585056836447866,485252,15878,285170753.00,89585,18.46,9.70,-3.20
11-March-2015,585.30,593.00,580.00,583.95,585.948408737794149423,777496,24802,455572544.00,215131,27.67,13.00,-1.35
10-March-2015,591.50,595.20,580.00,585.75,587.916683935983137252,675572,23016,397180050.00,126110,18.67,15.20,-5.75
9-March-2015,610.05,611.25,588.60,591.65,597.189312052957726959,981311,26741,586028441.00,325968,33.22,22.65,-18.40
5-March-2015,613.40,622.10,603.20,616.60,613.945507833701197669,1298939,31867,797477764.00,119360,9.19,18.90,3.20
4-March-2015,650.40,655.35,608.75,612.65,629.611671995627948465,1591930,43960,1002297709.00,334782,21.03,46.60,-37.75
3-March-2015,649.70,649.70,629.00,632.85,634.747693985268660262,942752,28183,598409658.00,204205,21.66,20.70,-16.85
2-March-2015,627.00,650.35,627.00,648.00,638.734300686580711255,1643798,48276,1049950166.00,305594,18.59,23.35,21.00
28-February-2015,575.00,619.45,563.55,613.40,593.003545471102502116,2410399,69372,1429375153.00,460312,19.10,55.90,38.40
27-February-2015,554.00,570.00,551.45,567.15,560.436223771443081325,614359,20575,344309038.00,134994,21.97,18.55,13.15
26-February-2015,552.10,557.45,544.25,552.45,549.849987518880337794,472714,14696,259921787.00,98775,20.90,13.20,0.35
25-February-2015,553.25,558.75,550.00,552.75,554.459207160318918384,475733,14916,263774542.00,87589,18.41,8.75,-0.50
24-February-2015,550.35,555.35,542.15,551.55,549.041971949802379616,832151,25700,456885826.00,199405,23.96,13.20,1.20
23-February-2015,563.00,566.80,546.75,549.45,555.747318760471126291,554501,19226,308162444.00,140684,25.37,20.05,-13.55
20-February-2015,566.80,570.55,554.10,560.90,562.874204284744886418,711781,21866,400643164.00,78228,10.99,16.45,-5.90
19-February-2015,572.05,575.55,553.15,565.30,563.461433529974717536,700090,18784,394473715.00,155943,22.27,22.40,-6.75
18-February-2015,571.90,573.90,563.95,569.45,569.372981536108379766,640710,18903,364802963.00,190579,29.74,9.95,-2.45
16-February-2015,582.05,584.00,566.50,571.00,574.618745332337565347,819468,20995,470881674.00,233552,28.50,17.50,-11.05
13-February-2015,582.00,588.60,577.00,581.05,582.996261059354309486,546144,16067,318399910.00,110129,20.16,11.60,-0.95
12-February-2015,571.50,581.95,564.20,579.25,571.584737702574176182,643468,18271,367796488.00,108321,16.83,17.75,7.75
11-February-2015,557.35,572.45,557.35,569.60,566.228935021072994859,561382,17148,317870732.00,90557,16.13,15.10,12.25
10-February-2015,548.70,569.90,542.10,553.70,556.261806036784168493,1144351,34819,636558754.00,244361,21.35,27.80,5.00
9-February-2015,555.00,569.70,550.00,553.75,560.424806040617839073,635829,20050,356334344.00,118180,18.59,19.70,-1.25
6-February-2015,570.90,572.00,546.45,562.90,559.803126266043679642,935493,29638,523691906.00,131610,14.07,25.55,-8.00
5-February-2015,562.00,578.05,559.50,566.45,570.135328810699381034,753838,27470,429789676.00,157900,20.95,18.55,4.45
4-February-2015,592.00,592.35,554.65,559.30,564.544683068797510679,1172368,42720,661854121.00,249110,21.25,37.70,-32.70
3-February-2015,622.00,625.90,584.45,586.50,600.566354956164701932,1239184,41678,744212218.00,318002,25.66,41.45,-35.50
2-February-2015,588.70,621.80,585.00,617.05,607.330003784493240250,745146,22470,452549523.00,150393,20.18,36.80,28.35
30-January-2015,602.00,604.00,584.15,588.70,592.959574351024476757,617974,21647,366433600.00,121838,19.72,19.85,-13.30
29-January-2015,589.90,601.60,582.55,599.20,593.330174925683564049,509645,14502,302387757.00,101293,19.88,19.05,9.30
28-January-2015,592.30,599.80,583.50,590.60,591.026251112278482369,746216,22571,441033245.00,96324,12.91,16.30,-1.70
27-January-2015,575.00,598.15,566.90,592.30,581.905704950602624696,644265,18723,374901479.00,149133,23.15,31.25,17.30
23-January-2015,570.05,577.15,560.55,565.00,567.158374605345921551,491253,17411,278618253.00,81175,16.52,16.60,-5.05
22-January-2015,547.55,567.10,547.55,564.95,558.794974958580480339,632552,20824,353466879.00,147327,23.29,19.55,17.40
21-January-2015,553.00,556.85,545.55,546.90,550.060248958456979067,513901,19914,282676512.00,161420,31.41,11.30,-6.10
20-January-2015,530.10,554.75,530.10,551.55,544.074980225459946744,662468,22618,360432264.00,160038,24.16,24.65,21.45
19-January-2015,519.95,530.90,516.95,528.65,526.605563310923650066,583825,18041,307445493.00,143598,24.60,13.95,8.70
16-January-2015,517.80,521.80,513.00,514.90,517.641368710827886033,676023,21223,349937471.00,96166,14.23,8.80,-2.90
15-January-2015,524.95,525.00,511.75,514.15,516.453560174202457246,564860,22571,291723958.00,145319,25.73,13.25,-10.80
14-January-2015,503.50,507.65,495.50,501.25,500.424482417771759008,330817,9401,165548926.00,53561,16.19,12.15,-2.25
13-January-2015,502.45,510.20,500.70,502.80,506.002141198103164618,495984,14712,250968966.00,140261,28.28,9.50,0.35
12-January-2015,496.40,503.70,492.00,501.55,499.701167215073796374,241001,8523,120428481.00,52278,21.69,11.70,5.15
9-January-2015,506.00,506.00,488.25,495.40,494.919915704804710341,518179,17944,256457107.00,81349,15.70,17.75,-10.60
8-January-2015,503.00,506.65,494.35,502.05,501.190753159484339553,441686,15477,221368939.00,127282,28.82,12.30,-0.95
7-January-2015,499.00,505.20,494.95,498.95,499.801341889525521071,369479,13023,184666100.00,54568,14.77,10.25,-0.05
6-January-2015,514.00,514.00,497.05,499.30,503.135114138758346264,495581,16639,249344203.00,157747,31.83,16.95,-14.70
5-January-2015,518.60,520.35,511.50,517.60,517.204364608204202700,463226,11670,239582509.00,137234,29.63,8.85,-1.00
2-January-2015,503.00,516.90,502.00,514.20,512.683239122696034083,441033,13069,226110227.00,103284,23.42,14.90,11.20
1-January-2015,502.00,504.00,499.40,501.95,501.389468558356117133,197143,5908,98845424.00,54964,27.88,4.60,-0.05
31-December-2014,499.95,505.40,498.95,502.05,502.885528519006733406,280690,8753,141154939.00,90962,32.41,6.45,2.10
30-December-2014,495.00,500.00,490.00,498.90,495.159509374912154121,426884,8527,211375672.00,221340,51.85,10.00,3.90
29-December-2014,495.20,499.50,491.85,494.00,494.530379185453470323,270580,6516,133810030.00,111550,41.23,7.65,-1.20
26-December-2014,493.25,499.90,488.15,495.05,495.378214528240608607,203218,7802,100669770.00,24417,12.02,11.75,1.80
24-December-2014,495.65,496.80,491.40,493.65,493.825951105617360252,203868,7113,100675309.00,36420,17.86,5.40,-2.00
23-December-2014,499.00,505.55,492.70,493.95,499.873580556282045823,328826,11982,164371430.00,66070,20.09,12.85,-5.05
22-December-2014,492.00,499.90,486.90,497.30,492.718794615541505200,196120,7550,96632010.00,58538,29.85,13.00,5.30
19-December-2014,494.30,496.70,487.20,489.70,492.020647126063464077,237079,8105,116647763.00,52086,21.97,9.50,-4.60
18-December-2014,485.00,489.80,480.60,487.15,484.401840121154879577,307045,9245,148733163.00,113679,37.02,9.20,2.15
17-December-2014,469.00,480.00,464.60,475.00,474.121562268476452744,357685,13494,169586171.00,60360,16.88,15.40,6.00
16-December-2014,473.30,476.40,465.50,471.80,471.183745368953890987,330109,12297,155541995.00,60331,18.28,10.90,-1.50
15-December-2014,480.00,487.20,475.30,476.85,482.033458642134076442,587083,8300,282993649.00,57751,9.84,11.90,-3.15
12-December-2014,492.00,493.85,481.65,483.15,487.318332634291021300,267032,8679,130129589.00,49437,18.51,12.20,-8.85
11-December-2014,489.50,494.25,480.25,490.55,487.690911768614871781,278393,11523,135769736.00,54568,19.60,14.00,1.05
10-December-2014,488.30,496.10,487.20,489.30,491.573864275731891028,275485,8516,135421226.00,73381,26.64,8.90,1.00
9-December-2014,496.85,496.85,486.50,488.65,490.520402053812798229,220468,8042,108144052.00,52018,23.59,10.35,-8.20
8-December-2014,499.00,503.00,495.60,496.65,498.644489778388593025,232840,9236,116104383.00,70739,30.38,7.40,-2.35
5-December-2014,501.00,506.00,496.50,498.45,501.333735977733061824,331972,8908,166428763.00,76615,23.08,9.50,-2.55
4-December-2014,500.00,502.70,491.40,499.95,496.982166228697889931,294161,8584,146192771.00,44225,15.03,11.30,-0.05
3-December-2014,494.00,500.20,490.75,498.90,497.701705472089309670,352571,10459,175475188.00,96580,27.39,9.45,4.90
2-December-2014,489.00,494.00,484.50,492.25,490.040544626697576174,456386,12037,223647644.00,83140,18.22,9.50,3.25
1-December-2014,483.00,493.50,481.05,489.35,489.269880946094222159,340854,10044,166769596.00,71359,20.94,12.45,6.35
28-November-2014,471.00,484.95,471.00,481.05,481.653476531696780608,583340,15307,280967739.00,199902,34.27,13.95,10.05
27-November-2014,470.00,473.20,462.55,468.00,467.410072589357092089,811827,11402,379456117.00,326077,40.17,10.65,-2.00
26-November-2014,470.20,473.15,464.25,469.75,468.625546319941528600,337943,9478,158368723.00,78994,23.37,8.90,-0.45
25-November-2014,473.20,479.50,467.05,470.10,470.548396839126801448,341045,8200,160478178.00,127538,37.40,12.45,-3.10
24-November-2014,478.00,482.40,475.00,478.00,479.059232230586168506,391628,8081,187613009.00,178529,45.59,7.40,0.00
21-November-2014,465.25,482.20,465.25,476.85,477.001697058964794031,437227,11967,208558021.00,110264,25.22,16.95,11.60
20-November-2014,469.75,471.25,463.00,466.70,465.667566098344452680,202350,7441,94227832.00,46410,22.94,8.25,-3.05
19-November-2014,474.00,475.85,467.10,469.85,470.464841117143172265,326404,9961,153561606.00,102413,31.38,8.75,-4.15
18-November-2014,475.80,480.00,471.60,473.95,475.276390323342486420,283693,9815,134832585.00,73022,25.74,8.40,-1.85
17-November-2014,476.70,477.00,471.10,475.80,474.462558271923252233,511181,8049,242536245.00,277774,54.34,5.90,-0.90
14-November-2014,474.00,479.75,470.90,476.70,477.288221460623276110,777312,11902,371001862.00,394959,50.81,8.85,2.70
13-November-2014,482.10,485.50,470.10,473.75,477.270488853592102895,644692,15166,307692466.00,230545,35.76,15.40,-8.35
12-November-2014,470.00,482.00,466.30,480.90,476.435235139498236413,623162,21955,296896334.00,200356,32.15,15.70,10.90
11-November-2014,462.00,468.60,461.30,466.80,465.443055069177473933,516859,11672,240568432.00,227570,44.03,7.30,4.80
10-November-2014,471.65,475.00,458.60,460.25,463.846089909979565913,724280,13948,335954446.00,288121,39.78,16.40,-11.40
7-November-2014,459.90,472.10,459.90,468.85,467.694860164158049615,815921,17426,381602058.00,314244,38.51,12.20,8.95
5-November-2014,444.70,460.25,443.95,457.70,454.190624381751276065,505460,14057,229575193.00,158173,31.29,16.30,13.00
3-November-2014,441.00,446.85,438.00,444.65,444.082422869339304927,457276,20964,203068234.00,220833,48.29,8.85,3.65
31-October-2014,432.00,440.00,431.95,438.75,437.355671544047933221,511545,13012,223727107.00,189933,37.13,8.05,6.75
30-October-2014,426.00,431.00,422.15,430.05,427.464654865153855292,260927,7678,111537070.00,67429,25.84,8.85,4.05
29-October-2014,427.10,428.75,422.45,425.75,425.247970797123825488,181352,5155,77119570.00,54003,29.78,6.30,-1.35
